address,suburb,price,bedrooms,bathrooms,garage,landsize,floor_area,build_year,cbd_dist,nearest_stn,nearest_stn_dist,date_sold,post_code,latitude,longitude,nearest_sch,nearest_sch_dist,nearest_sch_rank
12 Sailboat Link,Jindalee,0.3625356125356124,0.6666666666666665,0.0,0.0,0.341317365269415,0.6869565217391305,0.9024390243902436,0.8122171945701357,Butler Station,0.1412958626073378,12-2018,0.1952662721893488,0.9660933077350222,0.0245598691158748,BUTLER COLLEGE,0.3995626576072393,0.2753623188405797
12 Seaton Court,South Guildford,0.4052706552706552,0.6666666666666665,0.0,0.0,0.3849443969204372,0.4086956521739131,0.731707317073171,0.2760180995475113,East Guildford Station,0.0767954722872753,02-2016,0.3076923076923053,0.6261524785836362,0.718969476086315,GUILDFORD GRAMMAR SCHOOL,0.2174504444244899,0.3695652173913044
12 Sierra Key,Mindarie,0.4408831908831908,0.6666666666666665,0.0,0.0,0.4559452523523706,0.6231884057971014,0.8170731707317075,0.7352941176470589,Butler Station,0.4535519125683059,12-2017,0.1597633136094648,0.9259477624317908,0.0482354688443131,MINDARIE SENIOR COLLEGE,0.0464614526190691,0.7971014492753623
12 Silvereye Close,East Cannington,0.3304843304843303,0.6666666666666665,0.0,0.0,0.4764756201881608,0.6202898550724637,0.8048780487804875,0.2352941176470587,Beckenham Station,0.2388758782201402,07-2020,0.6153846153846165,0.4849465171251806,0.672528241928186,ST NORBERT COLLEGE,0.7394741202750793,0.2971014492753623
12 Snook Place,Seville Grove,0.228988603988604,0.6666666666666665,0.0,0.0,0.5132591958938911,0.382608695652174,0.6707317073170745,0.5158371040723981,Sherwood Station,0.21935987509758,10-2020,0.6449704142011801,0.2986272140549848,0.7132979877036667,CECIL ANDREWS COLLEGE,0.1411290087868876,1.0
12 St Johns Wood Boulevard,Mount Claremont,0.811253561253561,0.6666666666666665,0.0,0.0,0.6492728828057558,0.6550724637681159,0.6829268292682912,0.1380090497737556,Claremont Station,0.1900858704137392,11-2016,0.0414201183431933,0.5409009024279404,0.228601906683751,JOHN XXIII COLLEGE,0.1211433586312315,0.0507246376811594
12 St Thomas Loop,Iluka,0.6189458689458689,1.0,0.0,0.0,0.4884516680923362,0.7855072463768117,0.7926829268292676,0.5769230769230768,Currambine Station,0.1803278688524589,05-2016,0.1479289940828405,0.8485620217130364,0.1203018915962558,PRENDIVILLE CATHOLIC COLLEGE,0.6225413827861578,0.427536231884058
12 Stack Lane,Applecross,0.5975783475783474,0.3333333333333332,0.0,0.0,0.1137724550897411,0.3565217391304349,0.7804878048780476,0.1221719457013574,Canning Bridge Station,0.1803278688524589,07-2019,0.8875739644970436,0.4756622996207177,0.3595272895292614,APPLECROSS SENIOR HIGH SCHOOL,0.582796552238664,0.2391304347826087
12 Stavros Way,Iluka,0.537037037037037,0.6666666666666665,0.0,0.0,0.4088964927287879,0.6840579710144927,0.8902439024390237,0.583710407239819,Currambine Station,0.21935987509758,03-2017,0.1479289940828405,0.8490764825505625,0.1073596390313794,PRENDIVILLE CATHOLIC COLLEGE,0.6819472877013522,0.427536231884058
12 Stellfox Close,Murdoch,0.5263532763532763,0.6666666666666665,0.0,0.0,0.5722840034217348,0.6666666666666666,0.6707317073170745,0.2579185520361991,Murdoch Station,0.1900858704137392,12-2015,0.8698224852070986,0.4028087828808306,0.3445871209263574,KENNEDY BAPTIST COLLEGE,0.2707705199165506,0.0797101449275362
12 Stone Court,Kardinya,0.4159544159544157,0.6666666666666665,0.0,0.0,0.4970059880239511,0.4376811594202899,0.4999999999999985,0.2805429864253393,Murdoch Station,0.2583918813427007,01-2019,0.9467455621301764,0.3913823369104663,0.3297825041490723,KENNEDY BAPTIST COLLEGE,0.1548340791567352,0.0797101449275362
12 Strauss Boulevard,Tapping,0.3646723646723647,0.6666666666666665,0.0,0.0,0.425149700598728,0.6637681159420291,0.8658536585365838,0.5678733031674208,Currambine Station,0.4437939110070256,11-2017,0.3668639053254438,0.8694885962783052,0.2713042678787132,JOSEPH BANKS SECONDARY COLLEGE,0.6410276766862498,0.6594202898550724
12 Tattershall Road,Darch,0.3824786324786324,0.6666666666666665,0.0,0.0,0.3122326775020953,0.4985507246376812,0.9024390243902436,0.3144796380090498,Greenwood Station,0.6291959406713505,11-2015,0.3668639053254438,0.7404341727253836,0.3979572929239549,ASHDALE SECONDARY COLLEGE,0.2829652668854732,0.536231884057971
12 The Embankment,South Guildford,0.5064102564102563,0.6666666666666665,0.0,0.0,0.3122326775020953,0.7942028985507247,0.9390243902439036,0.2624434389140272,East Guildford Station,0.081869633099141,03-2015,0.3076923076923053,0.6202745604382279,0.709391737703674,GUILDFORD GRAMMAR SCHOOL,0.2879250888745719,0.3695652173913044
12 Tibicen Road,Tapping,0.2628205128205127,1.0,0.0,0.0,0.3678357570572929,0.5478260869565219,0.8902439024390237,0.5610859728506787,Currambine Station,0.3559718969555032,04-2019,0.3668639053254438,0.86347595708568,0.2510077983554429,JOSEPH BANKS SECONDARY COLLEGE,0.8009245760083921,0.6594202898550724
12 Tintern Road,Ashby,0.3198005698005698,0.6666666666666665,0.0,0.0,0.4063301967493462,0.5072463768115942,0.8658536585365838,0.5248868778280542,Joondalup Station,0.3169398907103824,07-2014,0.3668639053254438,0.8458814099806482,0.2775420092787929,WANNEROO SECONDARY COLLEGE,0.7456545862100993,0.9420289855072465
12 Tracy Turn,Woodvale,0.3696581196581195,0.6666666666666665,0.0,0.0,0.5483319076132985,0.4608695652173913,0.6585365853658546,0.3959276018099547,Whitfords Station,0.0723067915690865,11-2019,0.1360946745562103,0.7693621296198419,0.2465183218919908,WOODVALE SECONDARY COLLEGE,0.2980724110504943,0.5507246376811594
12 Tyringa Crescent,Burns Beach,0.4159544159544157,0.6666666666666665,0.0,0.0,0.4208725406329633,0.6231884057971014,0.9146341463414636,0.6040723981900452,Currambine Station,0.1900858704137392,08-2018,0.1479289940828405,0.8622040609724337,0.1087024272027882,LAKE JOONDALUP BAPTIST COLLEGE,0.9313032159339552,0.572463768115942
12 Unity Way,Atwell,0.341168091168091,0.6666666666666665,0.0,0.0,0.4277159965782552,0.5739130434782608,0.8414634146341474,0.4728506787330317,Cockburn Central Station,0.2974238875878218,09-2019,0.9526627218934912,0.282709524972999,0.4233964808388732,ATWELL COLLEGE,0.2649942718400111,0.927536231884058
12 Uringa Way,Wanneroo,0.2770655270655269,0.6666666666666665,0.0,0.0,0.5919589392643207,0.510144927536232,0.597560975609755,0.4592760180995475,Edgewater Station,0.3559718969555032,03-2018,0.3668639053254438,0.8141066840417204,0.3120782570157119,WANNEROO SECONDARY COLLEGE,0.0605184809002886,0.9420289855072465
12 View Terrace,Quinns Rocks,0.4088319088319087,0.3333333333333332,0.0,0.0,0.6193327630453174,0.4231884057971014,0.585365853658535,0.7647058823529411,Butler Station,0.3559718969555032,01-2019,0.1597633136094648,0.9387551295976212,0.0269243644387615,MINDARIE SENIOR COLLEGE,0.3909140769102197,0.7971014492753623
12 Waldorf Street,Carine,0.6189458689458689,0.6666666666666665,0.0,0.0,0.5278015397775938,0.4347826086956522,0.4756097560975617,0.2601809954751131,Warwick Station,0.21935987509758,06-2016,0.1005917159763259,0.6807936349063956,0.2252072174864393,CARINE SENIOR HIGH SCHOOL,0.18199001207706,0.3333333333333333
12 Wandarra Close,Karawara,0.48005698005698,0.6666666666666665,0.0,0.0,0.3832335329341143,0.5391304347826086,0.8292682926829275,0.1131221719457013,Canning Bridge Station,0.2291178766588599,02-2015,0.8816568047337284,0.4804246771321628,0.4661358535757276,COMO SECONDARY COLLEGE,0.2638644617610914,0.6231884057971014
12 Wescap Rise,Merriwa,0.1933760683760683,0.6666666666666665,0.0,0.0,0.4354148845166659,0.3043478260869566,0.7926829268292676,0.7443438914027148,Butler Station,0.3950039032006243,02-2020,0.1597633136094648,0.9354923648122496,0.0653739344447807,QUINNS BAPTIST COLLEGE,0.1545471884110033,0.8478260869565217
12 Westbury Lane,Madeley,0.3803418803418802,0.6666666666666665,0.0,0.0,0.2412318220700764,0.4898550724637681,0.9756097560975602,0.334841628959276,Greenwood Station,0.4047619047619045,07-2016,0.3668639053254438,0.7479121182292718,0.336321288473174,KINGSWAY CHRISTIAN COLLEGE,0.2965126755659582,0.3550724637681159
12 Wheelock Road,Medina,0.1488603988603988,0.3333333333333332,0.0,0.0,0.1017964071855658,0.2695652173913043,0.9756097560975602,0.6855203619909502,Kwinana Station,0.3266978922716627,11-2017,0.9704142011834304,0.1730040412117217,0.2901728462583224,GILMORE COLLEGE,0.2441807908956301,0.9927536231884058
12 Whitchurch Road,Redcliffe,0.2735042735042734,0.6666666666666665,0.0,0.0,0.2643284858853084,0.3333333333333333,0.7682926829268276,0.169683257918552,Success Hill Station,0.5706479313036689,04-2018,0.5976331360946715,0.5530990396545978,0.6368840053560785,BELMONT CITY COLLEGE,0.5228131972835035,0.4057971014492754
12 Wishart Street,Gwelup,0.3390313390313388,0.3333333333333332,0.0,0.0,0.1505560307954714,0.2608695652173913,0.8170731707317075,0.1990950226244343,Stirling Station,0.1998438719750195,01-2017,0.088757396449702,0.6566525871822603,0.2682766294508442,BALCATTA SENIOR HIGH SCHOOL,0.3891938424582093,0.9710144927536232
12 Wyatt Road,Hocking,0.3322649572649572,0.6666666666666665,0.0,0.0,0.4174508126604028,0.5072463768115942,0.8658536585365838,0.4479638009049774,Edgewater Station,0.385245901639344,11-2018,0.3668639053254438,0.808840229678607,0.3218851369191263,WANNEROO SECONDARY COLLEGE,0.2189403228238571,0.9420289855072465
12 Yindana Entrance,Canning Vale,0.3910256410256409,0.6666666666666665,0.0,0.0,0.4388366124893118,0.510144927536232,0.7804878048780476,0.3574660633484163,Thornlie Station,0.6096799375487897,12-2020,0.8994082840236677,0.357725767381633,0.5636388710772461,PROVIDENCE CHRISTIAN COLLEGE,0.3706578363135039,0.2681159420289855
12 Yomba Street,Kewdale,0.3126780626780626,0.6666666666666665,0.0,0.0,0.5970915312232041,0.455072463768116,0.439024390243902,0.1493212669683257,Carlisle Station,0.2388758782201402,03-2018,0.6035502958579867,0.5176689340806003,0.5992123849577422,AUSTRALIAN ISLAMIC COLLEGE - KEWDALE,0.1145777950298229,0.7318840579710145
12/10 Delamere Way,Camillo,0.1666666666666666,0.3333333333333332,0.0,0.0,0.1402908468776191,0.2347826086956521,0.9024390243902436,0.4705882352941176,Kelmscott Station,0.1803278688524589,06-2015,0.6390532544378706,0.3328414997470316,0.7312261900271603,KELMSCOTT SENIOR HIGH SCHOOL,0.4842037300044208,0.8115942028985507
12/10 Perina Way,City Beach,0.4301994301994302,0.3333333333333332,0.0,0.0,0.0042771599657828,0.255072463768116,0.5121951219512185,0.1968325791855203,Stirling Station,0.424277907884465,12-2016,0.0710059171597627,0.6083223490303487,0.1884549920790537,HALE SCHOOL,0.5326974093163772,0.036231884057971
120 Aitken Drive,Winthrop,0.4978632478632478,0.6666666666666665,0.0,0.0,0.5089820359281265,0.5826086956521741,0.6463414634146346,0.2398190045248868,Bull Creek Station,0.3071818891491021,09-2016,0.8698224852070986,0.4153995349571944,0.3246433218919783,MELVILLE SENIOR HIGH SCHOOL,0.4782087861690943,0.4347826086956522
120 Hinchinbrook Avenue,Ridgewood,0.1787749287749288,0.3333333333333332,0.0,0.0,0.1616766467065281,0.3710144927536232,0.9268292682926836,0.7737556561085973,Butler Station,0.2779078844652613,11-2017,0.1597633136094648,0.9567507260023936,0.0876386164755411,IRENE MCCORMACK CATHOLIC COLLEGE,0.2789016498937506,0.8623188405797101
120 Jersey Street,Jolimont,0.7970085470085468,0.3333333333333332,0.0,0.0,0.2455089820359266,0.6637681159420291,0.8902439024390237,0.0723981900452489,Daglish Station,0.088309914129586,01-2013,0.0650887573964475,0.5660754613593458,0.3032171752413898,SHENTON COLLEGE,0.544211706448992,0.0942028985507246
120 Kardan Boulevard,Byford,0.2022792022792023,0.6666666666666665,0.0,0.0,0.216424294268607,0.3623188405797102,0.9390243902439036,0.671945701357466,Armadale Station,0.7072599531615924,10-2018,0.7041420118343186,0.1961245610955204,0.6943424204133823,BYFORD SECONDARY COLLEGE,0.6577761749972565,0.8333333333333333
120 Osmaston Road,Carine,0.4465811965811965,0.6666666666666665,0.0,0.0,0.5508982035928257,0.5043478260869565,0.5121951219512185,0.2760180995475113,Warwick Station,0.1608118657298983,03-2019,0.1005917159763259,0.6926126957264579,0.2281539963035741,CARINE SENIOR HIGH SCHOOL,0.1257820333004807,0.3333333333333333
120A Garling Street,Willagee,0.3482905982905983,0.6666666666666665,0.0,0.0,0.3507271171941486,0.2956521739130434,0.7804878048780476,0.2624434389140272,Fremantle Station,0.4730679156908665,09-2020,0.9053254437869828,0.4135461220977721,0.2686780985968368,MELVILLE SENIOR HIGH SCHOOL,0.3641641119452656,0.4347826086956522
120B Drake Street,Embleton,0.3839031339031337,0.3333333333333332,0.0,0.0,0.2506415739948101,0.3884057971014493,0.8536585365853674,0.1131221719457013,Meltham Station,0.1510538641686181,07-2015,0.3491124260354987,0.6134106510208119,0.5198459659777065,CHISHOLM CATHOLIC COLLEGE,0.1064688951656885,0.2028985507246376
121 Lydon Boulevard,Atwell,0.2663817663817664,0.6666666666666665,0.0,0.0,0.4345594525234616,0.3072463768115941,0.7195121951219511,0.4321266968325792,Cockburn Central Station,0.1315378610460575,09-2017,0.9526627218934912,0.3060359916531155,0.4287942724049417,ATWELL COLLEGE,0.2443436058886371,0.927536231884058
121 Mickleham Road,Morley,0.2856125356125354,0.6666666666666665,0.0,0.0,0.2403763900769576,0.4347826086956522,0.756097560975611,0.1402714932126697,Bayswater Station,0.2486338797814204,09-2020,0.3491124260354987,0.6351443740248338,0.5596189932860559,HAMPTON SENIOR HIGH SCHOOL,0.1564501010632521,0.8405797101449275
121A Odin Road,Innaloo,0.254985754985755,0.3333333333333332,0.0,0.0,0.1069289991445347,0.2289855072463769,0.9146341463414636,0.171945701357466,Stirling Station,0.0708430913348945,04-2018,0.088757396449702,0.6382206602950491,0.270670592561843,BALCATTA SENIOR HIGH SCHOOL,0.5833280025859704,0.9710144927536232
121A Westminster Street,East Victoria Park,0.4195156695156694,0.6666666666666665,0.0,0.0,0.2514970059880143,0.3565217391304349,0.7804878048780476,0.0995475113122171,Oats Street Station,0.1803278688524589,03-2019,0.5798816568047322,0.4990257262504929,0.5035028949155329,KENT STREET SENIOR HIGH SCHOOL,0.2406184165763149,0.6666666666666666
122 Ashley Road,Tapping,0.4017094017094015,0.6666666666666665,0.0,0.0,0.4542343883661331,0.6637681159420291,0.8902439024390237,0.5542986425339366,Currambine Station,0.4535519125683059,11-2020,0.3668639053254438,0.8617308653094526,0.2744679296167842,JOSEPH BANKS SECONDARY COLLEGE,0.825183708887466,0.6594202898550724
122 Caledonian Avenue,Maylands,0.4248575498575497,0.3333333333333332,0.0,0.0,0.1727972626175847,0.4086956521739131,0.8048780487804875,0.0678733031674208,Maylands Station,0.0320062451209989,10-2019,0.2840236686390511,0.5882719148098364,0.5005070816988711,CHISHOLM CATHOLIC COLLEGE,0.494448356409049,0.2028985507246376
122 Carosa Road,Ashby,0.3304843304843303,0.6666666666666665,0.0,0.0,0.3960650128314083,0.5768115942028985,0.8658536585365838,0.5294117647058824,Joondalup Station,0.3071818891491021,02-2016,0.3668639053254438,0.8475331000379761,0.2726385693271305,WANNEROO SECONDARY COLLEGE,0.807605158759846,0.9420289855072465
122 Elliot Road,Hocking,0.3404558404558404,0.6666666666666665,0.0,0.0,0.3866552609067602,0.6057971014492753,0.8780487804878038,0.4502262443438914,Edgewater Station,0.4047619047619045,12-2020,0.3668639053254438,0.80992330512603,0.3269771707151607,WANNEROO SECONDARY COLLEGE,0.2361511529539961,0.9420289855072465
122 Hinchinbrook Avenue,Ridgewood,0.195156695156695,0.3333333333333332,0.0,0.0,0.1616766467065281,0.3710144927536232,0.9146341463414636,0.7737556561085973,Butler Station,0.2779078844652613,04-2020,0.1597633136094648,0.9568602520070104,0.0875287605612781,IRENE MCCORMACK CATHOLIC COLLEGE,0.2774006945828486,0.8623188405797101
122 Mullaloo Drive,Kallaroo,0.3803418803418802,0.6666666666666665,0.0,0.0,0.5654405474764428,0.3159420289855073,0.463414634146342,0.4547511312217194,Edgewater Station,0.2974238875878218,12-2020,0.1301775147928953,0.7827787267248614,0.1541309124170141,ST MARK'S ANGLICAN COMMUNITY SCHOOL,0.4795025950622421,0.4130434782608695
122 Naturaliste Boulevard,Iluka,0.4195156695156694,0.3333333333333332,0.0,0.0,0.2634730538921896,0.4608695652173913,0.7804878048780476,0.5814479638009049,Currambine Station,0.1900858704137392,08-2016,0.1479289940828405,0.8502137117703643,0.1158935104858298,PRENDIVILLE CATHOLIC COLLEGE,0.6727432707278443,0.427536231884058
123 Girraween Street,Armadale,0.0633903133903132,0.6666666666666665,0.0,0.0,0.5038494439691575,0.2173913043478261,0.6463414634146346,0.5361990950226244,Armadale Station,0.2388758782201402,12-2019,0.6449704142011801,0.2871194832722881,0.716534022329525,CECIL ANDREWS COLLEGE,0.2750759885870652,1.0
123 Keane Road,Harrisdale,0.1987179487179487,0.3333333333333332,0.0,0.0,0.1248930710007978,0.2579710144927535,0.9390243902439036,0.4321266968325792,Cockburn Central Station,0.6487119437939108,01-2019,0.6449704142011801,0.3170308726730135,0.5813049279571667,CAREY BAPTIST COLLEGE,0.5077667522216627,0.4420289855072464
124 Aitken Drive,Winthrop,0.5797720797720797,0.6666666666666665,0.0,0.0,0.5209580838323018,0.5942028985507248,0.6463414634146346,0.2375565610859729,Bull Creek Station,0.3071818891491021,12-2016,0.8698224852070986,0.4156296884897638,0.3255391426523769,MELVILLE SENIOR HIGH SCHOOL,0.4839334574207825,0.4347826086956522
124 Attfield Street,South Fremantle,0.8539886039886038,0.3333333333333332,0.0,0.0,0.1497005988023527,0.5362318840579711,0.8170731707317075,0.332579185520362,Fremantle Station,0.1803278688524589,11-2018,0.9408284023668614,0.3990992494733902,0.1691948457302383,FREMANTLE COLLEGE,0.3280883821716855,0.9202898550724636
124 Beasley Road,Leeming,0.4195156695156694,0.6666666666666665,0.0,0.0,0.5337895637296814,0.5797101449275363,0.6341463414634146,0.2647058823529412,Murdoch Station,0.3071818891491021,10-2019,0.8639053254437892,0.3971361752249244,0.4730666773536633,WILLETTON SENIOR HIGH SCHOOL,0.2373205059478232,0.1231884057971014
124 Jersey Street,Jolimont,0.811253561253561,0.3333333333333332,0.0,0.0,0.2455089820359266,0.6492753623188405,0.8414634146341474,0.0701357466063348,Daglish Station,0.089383294301327,05-2018,0.0650887573964475,0.5663185441050765,0.3032183539529375,SHENTON COLLEGE,0.5493763035950778,0.0942028985507246
124 St Stephens Crescent,Tapping,0.3198005698005698,0.6666666666666665,0.0,0.0,0.4183062446535216,0.5768115942028985,0.8414634146341474,0.5791855203619909,Currambine Station,0.424277907884465,04-2018,0.3668639053254438,0.8753373932326176,0.2645761824834092,JOSEPH BANKS SECONDARY COLLEGE,0.5030601937075644,0.6594202898550724
125 Gibbs Street,East Cannington,0.3682336182336181,1.0,0.0,0.0,0.4465355004277225,0.4724637681159421,0.6585365853658546,0.2149321266968326,Canning,0.1022638563622167,11-2016,0.6153846153846165,0.4804244334401828,0.6385070911285466,SEVENOAKS SENIOR COLLEGE,0.3448200548757338,0.8188405797101449
125 Malibu Road,Safety Bay,0.1695156695156694,0.6666666666666665,0.0,0.0,0.4901625320786592,0.3565217391304349,0.5121951219512185,0.8868778280542987,Rockingham Station,0.1998438719750195,12-2018,0.9822485207100607,0.078441224819154,0.1480959093995216,SAFETY BAY SENIOR HIGH SCHOOL,0.1188126407433639,0.9782608695652174
125 Stock Road,Attadale,0.4373219373219372,0.3333333333333332,0.0,0.0,0.230966638152224,0.3594202898550724,0.8048780487804875,0.2058823529411764,North Fremantle Station,0.3754879000780637,02-2017,0.9053254437869828,0.4510245941117266,0.2592460489589371,SANTA MARIA COLLEGE,0.3027193852806745,0.0652173913043478
125A Stock Road,Attadale,0.5263532763532763,0.6666666666666665,0.0,0.0,0.3071000855431264,0.5913043478260871,0.756097560975611,0.2058823529411764,North Fremantle Station,0.3754879000780637,04-2017,0.9053254437869828,0.4508387112880585,0.2590055918074935,SANTA MARIA COLLEGE,0.3075609112778392,0.0652173913043478
125B Tower Street,West Leederville,0.4188034188034187,0.3333333333333332,0.0,0.0,0.1017964071855658,0.2115942028985508,0.5365853658536582,0.0226244343891403,Leederville Station,0.0144418423106945,03-2020,0.0236686390532541,0.5714978244331177,0.3652395613307367,PERTH MODERN SCHOOL,0.1606031717475596,0.0
126 Blackall Drive,Greenwood,0.3575498575498574,0.6666666666666665,0.0,0.0,0.5466210436269755,0.2956521739130434,0.463414634146342,0.3099547511312217,Warwick Station,0.1998438719750195,05-2017,0.124260355029586,0.7254028048973431,0.2749016954586568,GREENWOOD COLLEGE,0.2081889834376497,0.6159420289855072
126 Carosa Road,Ashby,0.2770655270655269,1.0,0.0,0.0,0.3960650128314083,0.5855072463768115,0.8658536585365838,0.5271493212669683,Joondalup Station,0.2974238875878218,04-2018,0.3668639053254438,0.8470998698590102,0.2726149950965785,WANNEROO SECONDARY COLLEGE,0.7991435742020305,0.9420289855072465
126 Clyde Avenue,Baldivis,0.2699430199430199,0.6666666666666665,0.0,0.0,0.3319076133446813,0.4782608695652174,0.9024390243902436,0.9479638009049774,Warnbro Station,0.424277907884465,10-2020,0.9940828402366848,0.0306486523962346,0.3046844353500387,TRANBY COLLEGE,0.3127235400086831,0.4420289855072464
126 Joseph Banks Boulevard,Banksia Grove,0.1631054131054131,0.3333333333333332,0.0,0.0,0.1762189905902307,0.2724637681159421,0.9390243902439036,0.6131221719457014,Clarkson Station,0.5706479313036689,11-2017,0.1656804733727797,0.8934849315842259,0.2723988194025619,JOSEPH BANKS SECONDARY COLLEGE,0.0947156759356134,0.6594202898550724
126a Fifth Avenue,Mount Lawley,0.5683760683760682,0.3333333333333332,0.0,0.0,0.4473909324208411,0.373913043478261,0.7926829268292676,0.0542986425339366,Mount Lawley Station,0.1412958626073378,08-2018,0.2781065088757359,0.5954107900064638,0.457418574607724,MOUNT LAWLEY SENIOR HIGH SCHOOL,0.1850427314800539,0.1376811594202898
127 Rothesay Heights,Mindarie,0.4123931623931622,0.6666666666666665,0.0,0.0,0.4165953806671986,0.5652173913043479,0.7926829268292676,0.7194570135746606,Clarkson Station,0.2876658860265416,08-2019,0.1597633136094648,0.919002541125152,0.0588202983554548,MINDARIE SENIOR COLLEGE,0.1766831470409388,0.7971014492753623
128a Marmion Street,East Fremantle,0.5762108262108262,0.6666666666666665,0.0,0.0,0.3755346449957035,0.5681159420289855,0.9146341463414636,0.2714932126696832,Fremantle Station,0.2486338797814204,04-2019,0.9171597633136068,0.4264544048184302,0.2081130714393524,JOHN CURTIN COLLEGE OF THE ARTS,0.3969139618252854,0.1739130434782608
129 Bindoon Loop,Huntingdale,0.2485754985754984,0.6666666666666665,0.0,0.0,0.4183062446535216,0.3536231884057972,0.731707317073171,0.3733031674208144,Seaforth Station,0.424277907884465,08-2016,0.6331360946745558,0.373809437775946,0.6634521631713951,SOUTHERN RIVER COLLEGE,0.3877985681507401,0.8695652173913043
129 Dampier Avenue,Mullaloo,0.3696581196581195,0.6666666666666665,0.0,0.0,0.4944396920444239,0.3449275362318841,0.5243902439024385,0.4592760180995475,Edgewater Station,0.3266978922716627,10-2016,0.1420118343195255,0.7839294943877496,0.1444890521273304,ST MARK'S ANGLICAN COMMUNITY SCHOOL,0.4834439874417604,0.4130434782608695
129 High Street,Sorrento,0.5227920227920227,0.6666666666666665,0.0,0.0,0.5141146278870099,0.5043478260869565,0.8292682926829275,0.3280542986425339,Greenwood Station,0.2779078844652613,03-2020,0.1005917159763259,0.7113634394100561,0.1835515521273465,DUNCRAIG SENIOR HIGH SCHOOL,0.462821740404913,0.2246376811594203
129 Keane Road,Harrisdale,0.2193732193732193,0.3333333333333332,0.0,0.0,0.1086398631308577,0.2695652173913043,0.9390243902439036,0.4366515837104073,Cockburn Central Station,0.6584699453551911,10-2020,0.6449704142011801,0.3168121726632886,0.5817749981140563,CAREY BAPTIST COLLEGE,0.5111719032866626,0.4420289855072464
12A Bettles Street,Marmion,0.5121082621082621,0.6666666666666665,0.0,0.0,0.2626176218989854,0.3333333333333333,0.7073170731707311,0.3303167420814479,Warwick Station,0.4047619047619045,10-2012,0.1005917159763259,0.7060918675154457,0.1631381544206609,SACRED HEART COLLEGE,0.4157194777992697,0.1304347826086956
12a Cadd Street,Beaconsfield,0.5085470085470085,0.6666666666666665,0.0,0.0,0.3532934131735903,0.5188405797101451,0.8902439024390237,0.3009049773755656,Fremantle Station,0.3364558938329429,08-2017,0.9408284023668614,0.4015257581673743,0.2256869530778237,FREMANTLE COLLEGE,0.2896157109288098,0.9202898550724636
12A Garnett Place,Balga,0.1631054131054131,0.3333333333333332,0.0,0.0,0.4208725406329633,0.2405797101449275,0.8902439024390237,0.2081447963800905,Warwick Station,0.5023419203747069,02-2020,0.3431952662721896,0.6831256317291415,0.3926002847767132,JOHN SEPTIMUS ROE ANGLICAN COMMUNITY SCHOOL,0.1779182332531355,0.2463768115942029
12A Gnobar Way,Mullaloo,0.4658119658119657,0.6666666666666665,0.0,0.0,0.5560307955517091,0.4115942028985506,0.7195121951219511,0.4683257918552036,Edgewater Station,0.385245901639344,08-2018,0.1420118343195255,0.7845116474407412,0.1303445138050571,ST MARK'S ANGLICAN COMMUNITY SCHOOL,0.50771964003498,0.4130434782608695
12A Henning Crescent,Manning,0.7044159544159542,0.6666666666666665,0.0,0.0,0.314798973481537,0.6579710144927535,0.9268292682926836,0.1244343891402714,Canning Bridge Station,0.112021857923497,10-2018,0.8816568047337284,0.4715863211740828,0.4348768953681219,COMO SECONDARY COLLEGE,0.3009526100616562,0.6231884057971014
12A Hubert Street,East Victoria Park,0.3839031339031337,0.3333333333333332,0.0,0.0,0.1360136869118544,0.4202898550724639,0.8902439024390237,0.085972850678733,Carlisle Station,0.0766978922716624,09-2018,0.5798816568047322,0.5156530869809645,0.5165347295564268,URSULA FRAYNE CATHOLIC COLLEGE,0.2447508299895197,0.2898550724637681
12A Mccallum Crescent,Ardross,0.8468660968660966,0.6666666666666665,0.0,0.0,0.3113772455089766,0.6028985507246377,0.9146341463414636,0.17420814479638,Bull Creek Station,0.268149882903981,03-2017,0.8875739644970436,0.4480952270259494,0.3488759806879814,APPLECROSS SENIOR HIGH SCHOOL,0.0906010389011694,0.2391304347826087
12A Parsons Street,Embleton,0.3198005698005698,0.3333333333333332,0.0,0.0,0.2455089820359266,0.4260869565217392,0.9024390243902436,0.1266968325791854,Bayswater Station,0.1608118657298983,07-2017,0.3491124260354987,0.6203375277370566,0.5244636862552885,JOHN FORREST SECONDARY COLLEGE,0.1128495766367148,0.5289855072463768
12A Whitfeld Street,Floreat,0.5904558404558404,0.3333333333333332,0.0,0.0,0.3071000855431264,0.3710144927536232,0.756097560975611,0.088235294117647,Shen,0.1412958626073378,11-2018,0.0650887573964475,0.5627263348454719,0.2816295451116691,SHENTON COLLEGE,0.4123525355143801,0.0942028985507246
12a Zamia Street,Mount Claremont,0.7970085470085468,0.6666666666666665,0.0,0.0,0.2583404619332207,0.4202898550724639,0.8170731707317075,0.1199095022624433,Loch Street Station,0.0360070257611239,05-2017,0.0414201183431933,0.5324843908181911,0.251732941686798,JOHN XXIII COLLEGE,0.2838511590124093,0.0507246376811594
12B View Court,Edgewater,0.3304843304843303,0.3333333333333332,0.0,0.0,0.3028229255773617,0.3304347826086955,0.8536585365853674,0.4592760180995475,Edgewater Station,0.1315378610460575,05-2015,0.1420118343195255,0.8065670032373238,0.2544112100180825,MATER DEI COLLEGE,0.3781354901988208,0.7463768115942029
